point,where,date,avg_temp,rain
642,오월드,2022/05/13,16.8,0
642,오월드,2022/05/14,13.7,0
642,오월드,2022/05/15,13.4,0
642,오월드,2022/05/16,14.8,0
642,오월드,2022/05/17,18.5,0
642,오월드,2022/05/18,21,0
642,오월드,2022/05/19,18.8,0
642,오월드,2022/05/20,18.5,0
642,오월드,2022/05/21,19,0
642,오월드,2022/05/22,19.8,0
642,오월드,2022/05/23,21.1,0
642,오월드,2022/05/24,21.3,0
642,오월드,2022/05/25,20.4,0
642,오월드,2022/05/26,18,6
642,오월드,2022/05/27,19.7,0
642,오월드,2022/05/28,20.3,0
642,오월드,2022/05/29,21.5,0
642,오월드,2022/05/30,20,0
642,오월드,2022/05/31,19.1,0
642,오월드,2022/06/01,21.2,0
642,오월드,2022/06/02,20.8,0
642,오월드,2022/06/03,23.9,0
642,오월드,2022/06/04,23.6,0
642,오월드,2022/06/05,17.7,7
642,오월드,2022/06/06,18.2,4
642,오월드,2022/06/07,15.6,4
642,오월드,2022/06/08,19.3,3
642,오월드,2022/06/09,20.6,0
642,오월드,2022/06/10,22.2,0
642,오월드,2022/06/11,22.1,0.5
642,오월드,2022/06/12,22.1,0
642,오월드,2022/06/13,21.3,0
642,오월드,2022/06/14,16.3,9.5
642,오월드,2022/06/15,18.5,22.5
642,오월드,2022/06/16,20.3,0
642,오월드,2022/06/17,21.7,0
642,오월드,2022/06/18,23.3,0
642,오월드,2022/06/19,23.8,0
642,오월드,2022/06/20,25.6,0
642,오월드,2022/06/21,26.8,0
642,오월드,2022/06/22,25.9,0
642,오월드,2022/06/23,23.9,43.5
642,오월드,2022/06/24,23.8,11
642,오월드,2022/06/25,26.2,0
642,오월드,2022/06/26,26,7
642,오월드,2022/06/27,26.5,13
642,오월드,2022/06/28,28.5,0
642,오월드,2022/06/29,26.1,7
642,오월드,2022/06/30,25.7,9
642,오월드,2022/07/01,27,0
642,오월드,2022/07/02,27.7,0
642,오월드,2022/07/03,26.8,7
642,오월드,2022/07/04,26.7,0
642,오월드,2022/07/05,27.1,0
642,오월드,2022/07/06,28.6,0.5
642,오월드,2022/07/07,28.5,0
642,오월드,2022/07/08,26.5,0.5
642,오월드,2022/07/09,24.9,0
642,오월드,2022/07/10,27.5,5.5
642,오월드,2022/07/11,24.4,4
642,오월드,2022/07/12,25.9,0
642,오월드,2022/07/13,24,0
642,오월드,2022/07/14,24.8,0
642,오월드,2022/07/15,24.3,0
642,오월드,2022/07/16,24.7,0
642,오월드,2022/07/17,24.3,0
642,오월드,2022/07/18,21.4,64
642,오월드,2022/07/19,24,0
642,오월드,2022/07/20,26.1,0
642,오월드,2022/07/21,23.2,13.5
642,오월드,2022/07/22,24.1,0
642,오월드,2022/07/23,23.6,13
642,오월드,2022/07/24,23.8,10.5
642,오월드,2022/07/25,25.9,0
642,오월드,2022/07/26,26.9,0
642,오월드,2022/07/27,26.5,0
642,오월드,2022/07/28,26.8,0
642,오월드,2022/07/29,28.8,0
642,오월드,2022/07/30,27.4,0
642,오월드,2022/07/31,25.2,26
642,오월드,2022/08/01,26.7,7.5
642,오월드,2022/08/02,26.6,3.5
642,오월드,2022/08/03,27.7,0
642,오월드,2022/08/04,27.9,0
642,오월드,2022/08/05,27.6,0.5
642,오월드,2022/08/06,28.6,0
642,오월드,2022/08/07,28.2,0
642,오월드,2022/08/08,27.4,0
642,오월드,2022/08/09,27.1,2
642,오월드,2022/08/10,25.1,89.5
642,오월드,2022/08/11,24.1,61
642,오월드,2022/08/12,26.9,0.5
642,오월드,2022/08/13,25.3,9
642,오월드,2022/08/14,26.1,8
642,오월드,2022/08/15,27.1,1.5
642,오월드,2022/08/16,24.9,63.5
642,오월드,2022/08/17,25.3,0
642,오월드,2022/08/18,24.1,0
642,오월드,2022/08/19,25.5,0
642,오월드,2022/08/20,26.3,37.5
642,오월드,2022/08/21,26.4,0
642,오월드,2022/08/22,26.2,0
642,오월드,2022/08/23,23.5,41.5
642,오월드,2022/08/24,21.9,0.5
642,오월드,2022/08/25,21.3,0.5
642,오월드,2022/08/26,21.7,0
642,오월드,2022/08/27,20.2,0
642,오월드,2022/08/28,20.6,0
642,오월드,2022/08/29,18.4,8.5
642,오월드,2022/08/30,18.9,23
642,오월드,2022/08/31,20.4,10
642,오월드,2022/09/01,21.3,0
642,오월드,2022/09/02,21.9,0
642,오월드,2022/09/03,22.6,0
642,오월드,2022/09/04,23.6,0.5
642,오월드,2022/09/05,22.1,45
642,오월드,2022/09/06,19.6,45
642,오월드,2022/09/07,19.9,0
642,오월드,2022/09/08,20,0
642,오월드,2022/09/09,21.4,0
642,오월드,2022/09/10,20.8,0
642,오월드,2022/09/11,22.4,0
642,오월드,2022/09/12,21.8,1
642,오월드,2022/09/13,23.6,0
642,오월드,2022/09/14,23.6,0
642,오월드,2022/09/15,24.3,0
642,오월드,2022/09/16,24.8,0
642,오월드,2022/09/17,26.7,0
642,오월드,2022/09/18,26.7,0
642,오월드,2022/09/19,24.1,0
642,오월드,2022/09/20,17.8,0
642,오월드,2022/09/21,17.2,0
642,오월드,2022/09/22,16.8,0
642,오월드,2022/09/23,16.5,0
642,오월드,2022/09/24,16,0
642,오월드,2022/09/25,16.9,0
642,오월드,2022/09/26,17.1,0
642,오월드,2022/09/27,18,0
642,오월드,2022/09/28,17.8,0
642,오월드,2022/09/29,17.6,0
642,오월드,2022/09/30,18.2,0
642,오월드,2022/10/01,18.7,0
642,오월드,2022/10/02,19.8,2
642,오월드,2022/10/03,22.7,23.5
642,오월드,2022/10/04,19.5,41.5
642,오월드,2022/10/05,15.4,0
642,오월드,2022/10/06,15.6,0
642,오월드,2022/10/07,14.7,0
642,오월드,2022/10/08,15.1,0
642,오월드,2022/10/09,12.4,17
642,오월드,2022/10/10,9.7,3.5
642,오월드,2022/10/11,10.7,0
642,오월드,2022/10/12,11.5,0
642,오월드,2022/10/13,13.7,0
642,오월드,2022/10/14,14.5,0
642,오월드,2022/10/15,17.2,0
642,오월드,2022/10/16,16.9,0
642,오월드,2022/10/17,11.7,0
642,오월드,2022/10/18,7.2,0
642,오월드,2022/10/19,7.4,0
642,오월드,2022/10/20,9.6,0
642,오월드,2022/10/21,11.1,0
642,오월드,2022/10/22,13.2,0
642,오월드,2022/10/23,11.9,0
642,오월드,2022/10/24,8.2,0
642,오월드,2022/10/25,8,0
642,오월드,2022/10/26,9.7,0
642,오월드,2022/10/27,11.3,0
642,오월드,2022/10/28,11.6,0
642,오월드,2022/10/29,12,0
642,오월드,2022/10/30,12.9,0
642,오월드,2022/10/31,12.3,0
642,오월드,2022/11/01,11.7,0
642,오월드,2022/11/02,9.2,0
642,오월드,2022/11/03,8.6,0
642,오월드,2022/11/04,5.2,0
642,오월드,2022/11/05,4.2,0
642,오월드,2022/11/06,6.6,0
642,오월드,2022/11/07,8.3,0
642,오월드,2022/11/08,10.2,0
642,오월드,2022/11/09,8.9,0
642,오월드,2022/11/10,10.3,0
642,오월드,2022/11/11,12.5,0
642,오월드,2022/11/12,16.5,3
642,오월드,2022/11/13,11.1,5.5
642,오월드,2022/11/14,8.7,0
642,오월드,2022/11/15,7.4,3.5
642,오월드,2022/11/16,7.4,4.5
642,오월드,2022/11/17,7.8,0
642,오월드,2022/11/18,8,0
642,오월드,2022/11/19,10,0
642,오월드,2022/11/20,11.5,0
642,오월드,2022/11/21,10.6,0
642,오월드,2022/11/22,9.8,0
642,오월드,2022/11/23,9.4,0
642,오월드,2022/11/24,6.6,0
642,오월드,2022/11/25,9,0
642,오월드,2022/11/26,9.1,0
642,오월드,2022/11/27,4.9,0
642,오월드,2022/11/28,7.3,36.5
642,오월드,2022/11/29,8.2,8.5
642,오월드,2022/11/30,-3.3,0
642,오월드,2022/12/01,-3.6,0
642,오월드,2022/12/02,-3,0
642,오월드,2022/12/03,2.2,0
642,오월드,2022/12/04,-1.8,0
642,오월드,2022/12/05,-2.7,0
642,오월드,2022/12/06,0.3,0
642,오월드,2022/12/07,4.1,0
642,오월드,2022/12/08,2.3,0
642,오월드,2022/12/09,3.5,0
642,오월드,2022/12/10,0.7,0
642,오월드,2022/12/11,0.6,0
642,오월드,2022/12/12,0.5,0.5
642,오월드,2022/12/13,1.2,1
642,오월드,2022/12/14,-8.2,0
642,오월드,2022/12/15,-2.3,0
642,오월드,2022/12/16,-4.3,0
642,오월드,2022/12/17,-6.9,1
642,오월드,2022/12/18,-9.8,0
642,오월드,2022/12/19,-6.4,0
642,오월드,2022/12/20,-3.6,0
642,오월드,2022/12/21,0.4,7
642,오월드,2022/12/22,-5.5,0
642,오월드,2022/12/23,-8.1,0
642,오월드,2022/12/24,-9.4,0
642,오월드,2022/12/25,-5.5,0
642,오월드,2022/12/26,-4.9,0
642,오월드,2022/12/27,-3.5,0
642,오월드,2022/12/28,-2.7,0
642,오월드,2022/12/29,-4.6,0
642,오월드,2022/12/30,-1.5,0
642,오월드,2022/12/31,-1.4,0
642,오월드,2023/01/01,-1.3,0
642,오월드,2023/01/02,-3.5,0
642,오월드,2023/01/03,-4.2,0
642,오월드,2023/01/04,-2.4,0
642,오월드,2023/01/05,-2,0
642,오월드,2023/01/06,0.3,1
642,오월드,2023/01/07,1.9,0.5
642,오월드,2023/01/08,0.3,0
642,오월드,2023/01/09,1.6,0
642,오월드,2023/01/10,0,0
642,오월드,2023/01/11,1.1,0
642,오월드,2023/01/12,4.6,0
642,오월드,2023/01/13,9.2,23.5
642,오월드,2023/01/14,6.9,4.5
642,오월드,2023/01/15,-0.2,1.5
642,오월드,2023/01/16,-3.6,0
642,오월드,2023/01/17,-3.3,0
642,오월드,2023/01/18,-1.8,0
642,오월드,2023/01/19,-0.6,0
642,오월드,2023/01/20,-1.7,0.5
642,오월드,2023/01/21,-4.8,0
642,오월드,2023/01/22,-1.2,0
642,오월드,2023/01/23,0,0
642,오월드,2023/01/24,-11.4,0
642,오월드,2023/01/25,-12.6,0
642,오월드,2023/01/26,-6.1,0
642,오월드,2023/01/27,-6.7,0
642,오월드,2023/01/28,-7.1,0
642,오월드,2023/01/29,-1.3,0
642,오월드,2023/01/30,-1.4,0
642,오월드,2023/01/31,2.4,0
642,오월드,2023/02/01,3.1,0
642,오월드,2023/02/02,-2,0
642,오월드,2023/02/03,-1.5,0
642,오월드,2023/02/04,-1.7,0
642,오월드,2023/02/05,-0.7,0
642,오월드,2023/02/06,1.4,0
642,오월드,2023/02/07,2.2,0
642,오월드,2023/02/08,1,0
642,오월드,2023/02/09,2.5,1
642,오월드,2023/02/10,2.2,2
642,오월드,2023/02/11,0.3,0
642,오월드,2023/02/12,1.4,0
642,오월드,2023/02/13,6.4,0
642,오월드,2023/02/14,1.9,0
642,오월드,2023/02/15,2.6,0
642,오월드,2023/02/16,1.6,0
642,오월드,2023/02/17,3.3,0
642,오월드,2023/02/18,5.7,1.5
642,오월드,2023/02/19,3,1
642,오월드,2023/02/20,-0.6,0
642,오월드,2023/02/21,-2.3,0
642,오월드,2023/02/22,1.1,0
642,오월드,2023/02/23,2.7,0
642,오월드,2023/02/24,1.9,0
642,오월드,2023/02/25,-0.5,0
642,오월드,2023/02/26,0.4,0
642,오월드,2023/02/27,3.5,0
642,오월드,2023/02/28,5.3,0
642,오월드,2023/03/01,6.1,0
642,오월드,2023/03/02,1.9,0
642,오월드,2023/03/03,2.8,0
642,오월드,2023/03/04,5,0
642,오월드,2023/03/05,6.8,0
642,오월드,2023/03/06,7.3,0
642,오월드,2023/03/07,11.8,0
642,오월드,2023/03/08,14.9,0
642,오월드,2023/03/09,13,0
642,오월드,2023/03/10,13.2,0
642,오월드,2023/03/11,15.8,0
642,오월드,2023/03/12,6,10
642,오월드,2023/03/13,2.3,0
642,오월드,2023/03/14,8,0
642,오월드,2023/03/15,,0
642,오월드,2023/03/20,,0
642,오월드,2023/03/21,12.8,0
642,오월드,2023/03/22,16.3,0
642,오월드,2023/03/23,14.8,12
642,오월드,2023/03/24,11.2,0
642,오월드,2023/03/25,10.2,0
642,오월드,2023/03/26,9.1,0
642,오월드,2023/03/27,5.9,0
642,오월드,2023/03/28,7.3,0
642,오월드,2023/03/29,10.7,0
642,오월드,2023/03/30,13.3,0
642,오월드,2023/03/31,13.8,0
642,오월드,2023/04/01,15.8,0
642,오월드,2023/04/02,16.4,0
642,오월드,2023/04/03,16,0
642,오월드,2023/04/04,14.7,10
642,오월드,2023/04/05,12,17.5
642,오월드,2023/04/06,8.2,6
642,오월드,2023/04/07,8,0
642,오월드,2023/04/08,7.2,0
642,오월드,2023/04/09,8.9,0
642,오월드,2023/04/10,11.6,0
642,오월드,2023/04/11,13.9,1
642,오월드,2023/04/12,9.8,0
642,오월드,2023/04/13,12.4,0
642,오월드,2023/04/14,13.6,0
642,오월드,2023/04/15,11.7,11.5
642,오월드,2023/04/16,10,0
642,오월드,2023/04/17,12.8,0
642,오월드,2023/04/18,14,2
642,오월드,2023/04/19,19.7,0
642,오월드,2023/04/20,19.7,0
642,오월드,2023/04/21,17.1,0
642,오월드,2023/04/22,15.8,0
642,오월드,2023/04/23,14.8,0
642,오월드,2023/04/24,14.2,0
642,오월드,2023/04/25,8.3,3
642,오월드,2023/04/26,8.6,0
642,오월드,2023/04/27,11.4,0
642,오월드,2023/04/28,15,0
642,오월드,2023/04/29,13.1,10.5
642,오월드,2023/04/30,12.7,0
642,오월드,2023/05/01,13.4,0
642,오월드,2023/05/02,15.7,0
642,오월드,2023/05/03,17.7,0
642,오월드,2023/05/04,18.9,0.5
642,오월드,2023/05/05,19.1,70
642,오월드,2023/05/06,14.9,39
642,오월드,2023/05/07,10.9,1
642,오월드,2023/05/08,12.7,0
642,오월드,2023/05/09,15.2,0
642,오월드,2023/05/10,15.8,0
642,오월드,2023/05/11,17.6,0
642,오월드,2023/05/12,16.9,0
642,오월드,2023/05/13,17.1,0
642,오월드,2023/05/14,16.6,0
642,오월드,2023/05/15,18.8,0
642,오월드,2023/05/16,22.3,0
642,오월드,2023/05/17,21.6,0
642,오월드,2023/05/18,17.2,0
642,오월드,2023/05/19,19.1,0
642,오월드,2023/05/20,19.1,0
642,오월드,2023/05/21,17.1,0
642,오월드,2023/05/22,15.9,1.5
642,오월드,2023/05/23,17.2,0
642,오월드,2023/05/24,18.6,0
642,오월드,2023/05/25,19.8,0
642,오월드,2023/05/26,20.4,0
642,오월드,2023/05/27,20.1,0.5
642,오월드,2023/05/28,19.7,37
642,오월드,2023/05/29,19.8,47
642,오월드,2023/05/30,20.8,0
642,오월드,2023/05/31,21.1,0
642,오월드,2023/06/01,20.8,0
642,오월드,2023/06/02,21.3,0
642,오월드,2023/06/03,20.6,0
642,오월드,2023/06/04,21.1,0
642,오월드,2023/06/05,20.1,0
642,오월드,2023/06/06,20.2,0
642,오월드,2023/06/07,20.7,0
642,오월드,2023/06/08,21.6,1.5
642,오월드,2023/06/09,21.9,0
642,오월드,2023/06/10,22,1
642,오월드,2023/06/11,22.4,0
642,오월드,2023/06/12,22.6,0
642,오월드,2023/06/13,22,0
642,오월드,2023/06/14,21.2,0
642,오월드,2023/06/15,19.9,1
642,오월드,2023/06/16,23.1,0
642,오월드,2023/06/17,24.1,0
642,오월드,2023/06/18,24.8,0
642,오월드,2023/06/19,25.8,0
642,오월드,2023/06/20,23.4,0
642,오월드,2023/06/21,21,2
642,오월드,2023/06/22,22.1,0
642,오월드,2023/06/23,24.3,0
642,오월드,2023/06/24,26.1,0
642,오월드,2023/06/25,25.3,0
642,오월드,2023/06/26,23.2,43.5
642,오월드,2023/06/27,25.5,7
642,오월드,2023/06/28,23.3,5.5
642,오월드,2023/06/29,23.8,41
642,오월드,2023/06/30,23.7,10.5
642,오월드,2023/07/01,26.1,0
642,오월드,2023/07/02,26.4,0
642,오월드,2023/07/03,27.3,0
642,오월드,2023/07/04,24,50.5
642,오월드,2023/07/05,23.4,20
642,오월드,2023/07/06,25.2,0
642,오월드,2023/07/07,20.8,62.5
642,오월드,2023/07/08,23.3,6
642,오월드,2023/07/09,25.8,7
642,오월드,2023/07/10,25.8,5
642,오월드,2023/07/11,22.9,30
642,오월드,2023/07/12,25.8,1.5
642,오월드,2023/07/13,24.5,7.5
642,오월드,2023/07/14,24.1,217
642,오월드,2023/07/15,23,62
642,오월드,2023/07/16,24.1,3.5
642,오월드,2023/07/17,24.9,37
642,오월드,2023/07/18,22.7,57
642,오월드,2023/07/19,25.4,0
642,오월드,2023/07/20,25.8,0
642,오월드,2023/07/21,26,5
642,오월드,2023/07/22,24.1,1
642,오월드,2023/07/23,24.3,19.5
642,오월드,2023/07/24,25.2,8.5
642,오월드,2023/07/25,24.3,3
642,오월드,2023/07/26,25,6.5
642,오월드,2023/07/27,26.6,0
642,오월드,2023/07/28,27.9,0
642,오월드,2023/07/29,28.3,0
642,오월드,2023/07/30,26.8,1.5
642,오월드,2023/07/31,26.7,0
642,오월드,2023/08/01,28.6,0
642,오월드,2023/08/02,28.3,0
642,오월드,2023/08/03,28.7,0
642,오월드,2023/08/04,29,0
642,오월드,2023/08/05,29.5,0
642,오월드,2023/08/06,29,2
642,오월드,2023/08/07,29.4,0.5
642,오월드,2023/08/08,28.6,0
642,오월드,2023/08/09,25.5,47.5
642,오월드,2023/08/10,21.2,127.5
642,오월드,2023/08/11,24.5,8
642,오월드,2023/08/12,23.6,6.5
642,오월드,2023/08/13,25.9,0
642,오월드,2023/08/14,27.2,0
642,오월드,2023/08/15,27.5,0
642,오월드,2023/08/16,27,0
642,오월드,2023/08/17,26.2,0
642,오월드,2023/08/18,27.4,0
642,오월드,2023/08/19,27.9,0
642,오월드,2023/08/20,27.5,0
642,오월드,2023/08/21,28.2,0
642,오월드,2023/08/22,26.9,0
642,오월드,2023/08/23,26.6,22.5
642,오월드,2023/08/24,25,25
642,오월드,2023/08/25,25.5,0
642,오월드,2023/08/26,24.1,0
642,오월드,2023/08/27,25.1,0
642,오월드,2023/08/28,25.6,0
642,오월드,2023/08/29,24.2,9
642,오월드,2023/08/30,20.9,55.5
642,오월드,2023/08/31,21.7,0
642,오월드,2023/09/01,22,0
642,오월드,2023/09/02,23.1,0
642,오월드,2023/09/03,25.5,1.5
642,오월드,2023/09/04,26.4,0
642,오월드,2023/09/05,25.8,0
642,오월드,2023/09/06,24.4,0
642,오월드,2023/09/07,23.8,0
642,오월드,2023/09/08,22.3,0
642,오월드,2023/09/09,23.2,0
642,오월드,2023/09/10,23.9,0
642,오월드,2023/09/11,24.1,0
642,오월드,2023/09/12,23.7,0
642,오월드,2023/09/13,20.5,18
642,오월드,2023/09/14,22,5.5
642,오월드,2023/09/15,21.7,19
642,오월드,2023/09/16,22.4,47.5
642,오월드,2023/09/17,24,0.5
642,오월드,2023/09/18,24.2,1
642,오월드,2023/09/19,22.4,0
642,오월드,2023/09/20,20.5,135.5
642,오월드,2023/09/21,18.1,9.5
642,오월드,2023/09/22,17.9,0
642,오월드,2023/09/23,18.3,0
642,오월드,2023/09/24,20.5,0
642,오월드,2023/09/25,21.2,4
642,오월드,2023/09/26,20.1,29.5
642,오월드,2023/09/27,21.2,0.5
642,오월드,2023/09/28,21.4,0
642,오월드,2023/09/29,19.4,0
642,오월드,2023/09/30,18,5
642,오월드,2023/10/01,16.8,0
642,오월드,2023/10/02,15.3,0
642,오월드,2023/10/03,14.2,0
642,오월드,2023/10/04,17.2,0
642,오월드,2023/10/05,14,0
642,오월드,2023/10/06,14,0
642,오월드,2023/10/07,15.3,0
642,오월드,2023/10/08,17,0
642,오월드,2023/10/09,16.6,0
642,오월드,2023/10/10,15.7,0
642,오월드,2023/10/11,15,0
642,오월드,2023/10/12,15,0
642,오월드,2023/10/13,15.3,0
642,오월드,2023/10/14,14.6,1
642,오월드,2023/10/15,14.2,0
642,오월드,2023/10/16,14.2,0
642,오월드,2023/10/17,12,0
642,오월드,2023/10/18,13.6,0
642,오월드,2023/10/19,14.8,18
642,오월드,2023/10/20,11.3,2
642,오월드,2023/10/21,9.7,0
642,오월드,2023/10/22,10.8,0
642,오월드,2023/10/23,13.1,0
642,오월드,2023/10/24,13.4,0
642,오월드,2023/10/25,14.4,0
642,오월드,2023/10/26,16.3,0
642,오월드,2023/10/27,13.4,0
642,오월드,2023/10/28,12.2,0
642,오월드,2023/10/29,12.2,0
642,오월드,2023/10/30,13.2,0
642,오월드,2023/10/31,12.8,0
788,풍암,2022/04/01,8.6,0
788,풍암,2022/04/02,7.4,0
788,풍암,2022/04/03,8.4,0
788,풍암,2022/04/04,9.4,0
788,풍암,2022/04/05,9.5,0
788,풍암,2022/04/06,11.3,0
788,풍암,2022/04/07,11,0
788,풍암,2022/04/08,13.5,0
788,풍암,2022/04/09,16,0
788,풍암,2022/04/10,17.2,0
788,풍암,2022/04/11,19.7,0
788,풍암,2022/04/12,20.3,0
788,풍암,2022/04/13,17.7,2
788,풍암,2022/04/14,15.3,0
788,풍암,2022/04/15,13.8,0
788,풍암,2022/04/16,11.6,0
788,풍암,2022/04/17,12.2,0
788,풍암,2022/04/18,15,0
788,풍암,2022/04/19,14.4,0
788,풍암,2022/04/20,13.8,0
788,풍암,2022/04/21,13.9,0
788,풍암,2022/04/22,16.6,0
788,풍암,2022/04/23,18.9,0
788,풍암,2022/04/24,19.6,0
788,풍암,2022/04/25,19.1,25.5
788,풍암,2022/04/26,17.4,5.5
788,풍암,2022/04/27,16.2,0
788,풍암,2022/04/28,15.7,0
788,풍암,2022/04/29,14,17
788,풍암,2022/04/30,13,0
788,풍암,2022/05/01,12.5,0
788,풍암,2022/05/02,13.1,0
788,풍암,2022/05/03,12.9,0
788,풍암,2022/05/04,15.5,0
788,풍암,2022/05/05,17.9,0
788,풍암,2022/05/06,19.9,0
788,풍암,2022/05/07,17.1,0
788,풍암,2022/05/08,16.6,
788,풍암,2022/05/09,16.6,0
788,풍암,2022/05/10,17.6,0
788,풍암,2022/05/11,20.1,0
788,풍암,2022/05/12,20.6,0
788,풍암,2022/05/13,17.4,0
788,풍암,2022/05/14,15.5,0
788,풍암,2022/05/15,15.5,0
788,풍암,2022/05/16,15.8,0
788,풍암,2022/05/17,17.7,0
788,풍암,2022/05/18,19.8,0
788,풍암,2022/05/19,18.9,0
788,풍암,2022/05/20,18.9,1.5
788,풍암,2022/05/21,19.6,0
788,풍암,2022/05/22,21.2,0
788,풍암,2022/05/23,21.3,0
788,풍암,2022/05/24,21.3,0
788,풍암,2022/05/25,21.3,0
788,풍암,2022/05/26,19.8,0.5
788,풍암,2022/05/27,19.6,0
788,풍암,2022/05/28,21.3,0
788,풍암,2022/05/29,21,0
788,풍암,2022/05/30,19.4,1
788,풍암,2022/05/31,20.3,0
788,풍암,2022/06/01,,0
788,풍암,2022/06/02,,0
788,풍암,2022/06/03,,0
788,풍암,2022/06/04,23.5,0
788,풍암,2022/06/05,18.7,22
788,풍암,2022/06/06,20.1,0
788,풍암,2022/06/07,19.1,13.5
788,풍암,2022/06/08,19.3,1.5
788,풍암,2022/06/09,21.1,0
788,풍암,2022/06/10,21.4,0
788,풍암,2022/06/11,22.4,0
788,풍암,2022/06/12,22.4,0
788,풍암,2022/06/13,21.4,0
788,풍암,2022/06/14,19,1.5
788,풍암,2022/06/15,21.3,1
788,풍암,2022/06/16,23.2,0
788,풍암,2022/06/17,23.2,1.5
788,풍암,2022/06/18,24.3,0.5
788,풍암,2022/06/19,26.1,0
788,풍암,2022/06/20,26,14.5
788,풍암,2022/06/21,26.4,0
788,풍암,2022/06/22,26.7,0
788,풍암,2022/06/23,25.5,36
788,풍암,2022/06/24,24.6,32
788,풍암,2022/06/25,26.5,0
788,풍암,2022/06/26,27.2,0
788,풍암,2022/06/27,27.2,1
788,풍암,2022/06/28,27.7,0
788,풍암,2022/06/29,26.7,4.5
788,풍암,2022/06/30,27,2.5
788,풍암,2022/07/01,27.4,0
788,풍암,2022/07/02,27.7,0
788,풍암,2022/07/03,27.9,0
788,풍암,2022/07/04,26.8,6.5
788,풍암,2022/07/05,27.4,0
788,풍암,2022/07/06,29.1,0
788,풍암,2022/07/07,28.7,6
788,풍암,2022/07/08,26.6,13.5
788,풍암,2022/07/09,26.5,0
788,풍암,2022/07/10,27.7,0
788,풍암,2022/07/11,26.9,10.5
788,풍암,2022/07/12,26.9,0
788,풍암,2022/07/13,25.9,0
788,풍암,2022/07/14,27.2,25.5
788,풍암,2022/07/15,26.6,0
788,풍암,2022/07/16,25.9,0
788,풍암,2022/07/17,25.9,0
788,풍암,2022/07/18,23.8,56
788,풍암,2022/07/19,25.9,1
788,풍암,2022/07/20,26.9,1
788,풍암,2022/07/21,24.7,4.5
788,풍암,2022/07/22,24.7,0
788,풍암,2022/07/23,25,34.5
788,풍암,2022/07/24,23.9,16.5
788,풍암,2022/07/25,26.2,0
788,풍암,2022/07/26,27,0
788,풍암,2022/07/27,26.9,0
788,풍암,2022/07/28,28.1,0
788,풍암,2022/07/29,30.2,0
788,풍암,2022/07/30,28.1,0
788,풍암,2022/07/31,26.8,25.5
788,풍암,2022/08/01,27.9,2.5
788,풍암,2022/08/02,27.5,2
788,풍암,2022/08/03,28.1,13
788,풍암,2022/08/04,28.8,0
788,풍암,2022/08/05,29,0
788,풍암,2022/08/06,29.6,0
788,풍암,2022/08/07,29.5,0
788,풍암,2022/08/08,28.6,0
788,풍암,2022/08/09,28.5,0
788,풍암,2022/08/10,28.1,0
788,풍암,2022/08/11,26.6,8.5
788,풍암,2022/08/12,27.2,2.5
788,풍암,2022/08/13,27.7,0
788,풍암,2022/08/14,29.1,0
788,풍암,2022/08/15,29.2,0
788,풍암,2022/08/16,26.3,21
788,풍암,2022/08/17,25.6,0.5
788,풍암,2022/08/18,25.2,0
788,풍암,2022/08/19,27,0
788,풍암,2022/08/20,26.2,20.5
788,풍암,2022/08/21,27.1,0
788,풍암,2022/08/22,27.5,0
788,풍암,2022/08/23,26.2,14.5
788,풍암,2022/08/24,25.6,4
788,풍암,2022/08/25,24.9,0
788,풍암,2022/08/26,24.5,0
788,풍암,2022/08/27,22,0
788,풍암,2022/08/28,22,0
788,풍암,2022/08/29,21.6,0
788,풍암,2022/08/30,24.9,0
788,풍암,2022/08/31,22.8,4
788,풍암,2022/09/01,22.5,0
788,풍암,2022/09/02,23,0
788,풍암,2022/09/03,24.8,0
788,풍암,2022/09/04,25.9,5.5
788,풍암,2022/09/05,24,47.5
788,풍암,2022/09/06,20.8,27.5
788,풍암,2022/09/07,21.6,0
788,풍암,2022/09/08,22.1,0
788,풍암,2022/09/09,22.8,0
788,풍암,2022/09/10,22.3,0
788,풍암,2022/09/11,23.5,0
788,풍암,2022/09/12,23,2
788,풍암,2022/09/13,24,0.5
788,풍암,2022/09/14,24.9,0
788,풍암,2022/09/15,25.7,0
788,풍암,2022/09/16,26.5,0
788,풍암,2022/09/17,27.3,0
788,풍암,2022/09/18,28.5,0
788,풍암,2022/09/19,24.9,0
788,풍암,2022/09/20,21.4,0
788,풍암,2022/09/21,19.4,0
788,풍암,2022/09/22,19.3,0
788,풍암,2022/09/23,18.6,0
788,풍암,2022/09/24,18.7,0
788,풍암,2022/09/25,19.4,0
788,풍암,2022/09/26,18.9,0
788,풍암,2022/09/27,20.6,0
788,풍암,2022/09/28,20.1,0
788,풍암,2022/09/29,19.7,0
788,풍암,2022/09/30,20.3,0
788,풍암,2022/10/01,20.7,0
788,풍암,2022/10/02,23,0
788,풍암,2022/10/03,26.1,0
788,풍암,2022/10/04,19.3,39.5
788,풍암,2022/10/05,16.6,0
788,풍암,2022/10/06,16.9,0
788,풍암,2022/10/07,15.8,0
788,풍암,2022/10/08,16.2,0
788,풍암,2022/10/09,14.2,3.5
788,풍암,2022/10/10,11.9,2.5
788,풍암,2022/10/11,12.9,0
788,풍암,2022/10/12,13.2,0
788,풍암,2022/10/13,15.2,0
788,풍암,2022/10/14,16,0
788,풍암,2022/10/15,17.3,0
