index,home,away,home_score,away_score,home_rank,away_rank,공휴일,merged_ex_score,merged_ex_score_away,pitcher1,pitcher2,time,요일,구장,관중수,month,year,first_game,rain,temp,pm10,date,before_attendance,before_5game_avg,last_match,pythagorean_expectation,games_back,home_win_rate,3game_results,3game_evens,home_view,home_recommend,home_reply,away_view,away_recommend,away_reply
454,Doosan,KT,3,4,4.0,3.0,0,4.0,5.0,배제성,정철원,18:30,금,잠실,6358,8,2023,0,0.0,30.6,22.0,20230804,19500.0,16748.8,win,0.4546391752577319,1.0,0.5227272727272727,"1, 2",0,84439.0,2193.0,512.0,93839.0,3895.0,979.0
455,Lotte,SSG,1,4,7.0,2.0,0,2.8,2.6,노경은,이인복,18:30,금,사직,8545,8,2023,0,0.0,29.2,19.0,20230804,10162.0,12133.6,lose,0.4454370465426188,8.5,0.4719101123595505,"1, 2",0,221578.0,5282.0,887.0,98334.0,2275.0,523.0
456,Samsung,LG,5,4,10.0,1.0,0,8.0,6.4,김태훈,이우찬,18:30,금,대구,10856,8,2023,0,0.0,30.5,20.0,20230804,6357.0,6872.8,win,0.4173344455089882,20.0,0.4065934065934066,"0, 3",0,273227.0,6578.0,1320.0,312065.0,12824.0,2319.0
457,KIA,Hanhwa,9,3,6.0,10.0,0,8.8,2.6,T. 파노니,한승혁,18:00,토,광주,13487,8,2023,0,0.0,30.3,18.0,20230805,11495.0,11623.8,win,0.5534181240063593,5.0,0.5,"1, 2",0,35631.0,1163.0,165.0,165991.0,4833.0,1361.0
458,NC,Kiwoom,4,3,5.0,8.0,0,4.6,3.4,임정호,김성진,18:00,토,창원,8244,8,2023,0,0.0,30.3,20.2,20230805,5107.0,6310.4,win,0.5457526454985918,8.5,0.5168539325842697,"2, 1",0,105629.0,3882.0,729.0,224281.0,6145.0,1259.0
459,Doosan,KT,7,4,5.0,3.0,0,3.4,4.2,B. 브랜든,W. 벤자민,18:00,토,잠실,8847,8,2023,0,0.0,30.8,20.0,20230805,6358.0,15296.4,lose,0.46149683924353,1.0,0.5168539325842697,"0, 3",0,40961.0,1343.0,287.0,82842.0,3806.0,857.0
460,Lotte,SSG,6,9,7.0,2.0,0,2.8,2.2,노경은,김원중,18:00,토,사직,10670,8,2023,0,0.0,29.0,20.2,20230805,8545.0,10989.4,lose,0.4420990117102438,9.5,0.4666666666666667,"1, 2",0,145499.0,3423.0,497.0,91521.0,2916.0,544.0
461,Samsung,LG,6,3,10.0,1.0,0,7.6,5.8,백정현,조원태,18:00,토,대구,15879,8,2023,0,0.0,31.4,19.0,20230805,10856.0,7653.0,win,0.4192690273102331,19.0,0.4130434782608695,"1, 2",0,378879.0,11321.0,1972.0,304190.0,10674.0,1766.0
462,KIA,Hanhwa,4,4,6.0,10.0,0,9.4,3.0,정해영,이태양,17:00,일,광주,10125,8,2023,0,0.0,29.7,20.0,20230806,13487.0,12365.4,win,0.5600830293118632,6.0,0.5057471264367817,"2, 1",0,101580.0,2355.0,477.0,149627.0,4220.0,936.0
463,NC,Kiwoom,12,7,5.0,8.0,0,5.0,2.8,송명기,I. 맥키니,17:00,일,창원,6583,8,2023,0,0.0,30.6,14.0,20230806,8244.0,6503.4,win,0.5465815312330583,9.5,0.5222222222222223,"3, 0",0,75223.0,2955.0,681.0,167205.0,5474.0,1024.0
464,Doosan,KT,1,3,5.0,3.0,0,4.8,4.0,고영표,곽빈,17:00,일,잠실,6744,8,2023,0,1.5,30.8,23.0,20230806,8847.0,14563.6,win,0.4658194945848375,1.0,0.5222222222222223,"1, 2",0,80324.0,3382.0,485.0,73168.0,2730.0,945.0
465,Lotte,SSG,1,0,7.0,2.0,0,3.4,2.8,구승민,문승원,17:00,일,사직,8162,8,2023,0,0.0,29.7,14.0,20230806,10670.0,10829.4,lose,0.4395429919762398,10.5,0.4615384615384615,"1, 2",0,193145.0,4685.0,998.0,191175.0,6085.0,928.0
466,Samsung,LG,4,7,9.0,1.0,0,6.8,4.4,임찬규,김대우,17:00,일,대구,11446,8,2023,0,0.0,29.6,16.0,20230806,15879.0,9296.2,win,0.4233605448593051,18.0,0.4193548387096774,"2, 1",0,596151.0,19868.0,3455.0,134739.0,3278.0,659.0
467,KT,Hanhwa,7,2,3.0,10.0,0,3.0,3.2,W. 쿠에바스,R. 산체스,18:30,화,수원,9704,8,2023,0,0.125,28.8,11.0,20230808,7521.0,7935.8,win,0.5201578759329224,8.0,0.5268817204301075,"0, 3",0,41668.0,1180.0,395.0,136236.0,3948.0,742.0
468,SSG,NC,0,2,2.0,4.0,0,2.8,6.2,E. 페디,김광현,18:30,화,문학,8131,8,2023,0,0.0,30.7,12.25,20230808,18158.0,18220.0,win,0.5265299733917671,4.0,0.5714285714285714,"0, 3",0,79053.0,1644.0,481.0,60498.0,1590.0,436.0
469,Doosan,Samsung,5,3,5.0,9.0,0,3.4,6.0,최승용,최채흥,18:30,화,잠실,8519,8,2023,0,0.0,31.2,12.25,20230808,6744.0,12515.0,lose,0.4634788546745224,9.5,0.5164835164835165,"3, 0",0,49901.0,1601.0,437.0,284246.0,7129.0,1353.0
470,Kiwoom,Lotte,1,3,8.0,7.0,0,3.8,3.0,최준용,임창민,18:30,화,고척,8376,8,2023,0,0.0,31.8,12.25,20230808,11235.0,10763.0,lose,0.4547529648648477,5.0,0.4183673469387755,"2, 1",0,144581.0,4548.0,900.0,145108.0,3971.0,605.0
471,KIA,LG,2,6,7.0,1.0,0,8.0,5.0,이정용,이의리,18:30,수,광주,3700,8,2023,0,1.0,26.3,11.0,20230809,10125.0,12331.4,win,0.5594894561598224,10.5,0.5057471264367817,"1, 2",0,51844.0,1318.0,475.0,170846.0,4524.0,1033.0
472,KT,Hanhwa,12,6,3.0,10.0,0,4.2,3.4,엄상백,F. 페냐,18:30,수,수원,10099,8,2023,0,27.3125,26.7,13.0,20230809,9704.0,8249.8,win,0.5251556858025015,9.0,0.5319148936170213,"1, 2",0,98275.0,4288.0,947.0,62804.0,2001.0,396.0
473,SSG,NC,2,1,2.0,4.0,0,2.8,6.0,R. 엘리아스,최성영,18:30,수,문학,6473,8,2023,0,0.0,29.4,11.0,20230809,8131.0,16343.6,lose,0.5157155846092226,3.0,0.5652173913043478,"0, 3",0,106158.0,2852.0,621.0,87104.0,3206.0,880.0
474,Doosan,Samsung,4,6,5.0,9.0,0,3.6,5.2,김태훈,홍건희,18:30,수,잠실,8344,8,2023,0,0.5,28.2,11.0,20230809,8519.0,9993.6,win,0.4663303909205548,10.5,0.5217391304347826,"3, 0",0,125697.0,5285.0,874.0,198653.0,5389.0,1026.0
475,Kiwoom,Lotte,10,8,8.0,7.0,0,3.4,2.4,A. 후라도,박세웅,18:30,수,고척,7424,8,2023,0,0.0,29.4,11.0,20230809,8376.0,10173.4,lose,0.4393349908472446,6.0,0.4141414141414141,"2, 1",0,228417.0,6550.0,1613.0,239835.0,5837.0,982.0
476,Kiwoom,Lotte,8,12,8.0,7.0,0,4.6,3.8,구승민,정찬헌,18:30,목,고척,6240,8,2023,0,108.5,22.9,8.0,20230810,7424.0,9328.2,win,0.442848454024465,5.0,0.42,"2, 1",0,228924.0,7732.0,1374.0,130721.0,3102.0,686.0
477,KT,NC,3,7,3.0,4.0,0,6.0,4.6,신민혁,W. 벤자민,18:30,금,수원,5969,8,2023,0,18.6875,23.6,24.0,20230811,10099.0,8587.0,lose,0.5313592350034152,1.0,0.5368421052631579,"3, 0",0,61502.0,1939.0,602.0,66579.0,1280.0,583.0
478,LG,Kiwoom,5,3,1.0,8.0,0,5.0,5.8,유영찬,문성현,18:30,금,잠실,11910,8,2023,0,22.5,24.8,19.0,20230811,12179.0,14282.8,win,0.6230769230769231,20.0,0.6236559139784946,"3, 0",0,138859.0,4267.0,1170.0,250205.0,7205.0,1691.0
479,SSG,Samsung,4,5,2.0,9.0,0,3.0,4.8,장필준,서진용,18:30,금,문학,7495,8,2023,0,44.5,24.0,19.0,20230811,6473.0,13698.4,win,0.5168626722546641,14.5,0.5698924731182796,"1, 2",0,168337.0,2649.0,723.0,377932.0,9434.0,1972.0
480,Lotte,KIA,7,1,6.0,7.0,0,6.0,7.2,A. 윌커슨,T. 파노니,18:30,금,사직,10118,8,2023,0,0.0,26.9,24.0,20230811,8162.0,9796.6,win,0.4408148445300764,3.5,0.4736842105263157,"0, 3",0,182060.0,5598.0,926.0,16348.0,153.0,53.0
481,Hanhwa,Doosan,4,11,10.0,5.0,0,3.6,4.0,B. 브랜든,한승혁,18:30,금,대전,7333,8,2023,0,8.0,24.5,19.0,20230811,9024.0,9351.2,win,0.473771349501931,8.0,0.4269662921348314,"1, 2",0,74678.0,2536.0,498.0,50179.0,1552.0,303.0
482,KT,NC,4,3,3.0,4.0,0,5.8,5.2,박영현,이용찬,18:00,토,수원,10138,8,2023,0,2.0,23.0,24.0,20230812,5969.0,8214.6,lose,0.5265887150261613,1.0,0.53125,"2, 1",0,41305.0,1284.0,436.0,115856.0,3743.0,1072.0
483,LG,Kiwoom,8,4,1.0,8.0,0,5.0,5.8,조원태,I. 맥키니,18:00,토,잠실,17624,8,2023,0,2.0,23.8,18.0,20230812,11910.0,13102.4,win,0.6224319502791046,21.0,0.6276595744680851,"3, 0",0,229568.0,9658.0,1665.0,176130.0,4922.0,1060.0
484,SSG,Samsung,3,2,2.0,9.0,0,3.0,4.8,서진용,오승환,18:00,토,문학,18055,8,2023,0,7.0,24.1,18.0,20230812,7495.0,12320.2,lose,0.5154909173543155,13.5,0.5638297872340425,"1, 2",0,129552.0,3122.0,720.0,398108.0,12519.0,2309.0
485,Lotte,KIA,5,13,6.0,7.0,0,6.2,5.0,임기영,정성종,18:00,토,사직,16677,8,2023,0,0.0,26.9,23.0,20230812,10118.0,9531.4,win,0.4555169420162524,3.5,0.4791666666666667,"1, 2",0,329249.0,9800.0,1651.0,30155.0,464.0,141.0
486,Hanhwa,Doosan,6,1,10.0,5.0,0,3.8,5.6,문동주,곽빈,18:00,토,대전,12000,8,2023,0,6.5,23.6,20.0,20230812,7333.0,9122.8,lose,0.4404045646111469,9.0,0.4222222222222222,"1, 2",0,137183.0,4414.0,767.0,76963.0,3618.0,451.0
487,KT,NC,4,0,3.0,4.0,0,5.8,5.0,배제성,E. 페디,17:00,일,수원,9736,8,2023,0,0.0,25.9,32.0,20230813,10138.0,8686.2,win,0.5274819628833265,1.0,0.5360824742268041,"2, 1",0,71623.0,3785.0,682.0,90134.0,2811.0,754.0
488,LG,Kiwoom,17,8,1.0,8.0,0,5.8,5.2,임찬규,김동규,17:00,일,잠실,18279,8,2023,0,0.0,27.7,29.0,20230813,17624.0,13122.4,win,0.6249851479044534,22.0,0.631578947368421,"3, 0",0,301797.0,11989.0,1845.0,147657.0,4446.0,872.0
489,SSG,Samsung,4,0,2.0,9.0,0,1.8,4.0,김광현,T. 와이드너,17:00,일,문학,16473,8,2023,0,0.0,27.0,29.0,20230813,18055.0,11662.4,win,0.5165831148636132,14.5,0.5684210526315789,"1, 2",0,189355.0,5534.0,1136.0,213654.0,6147.0,1233.0
490,Lotte,KIA,6,1,6.0,7.0,0,7.0,5.8,C. 반즈,M. 산체스,17:00,일,사직,14325,8,2023,0,0.0,25.7,34.0,20230813,16677.0,10834.4,lose,0.4475138121546961,3.5,0.4742268041237113,"1, 2",0,165658.0,4007.0,679.0,12580.0,189.0,71.0
491,Hanhwa,Doosan,8,3,10.0,5.0,0,4.4,4.4,R. 산체스,최원준,17:00,일,대전,11007,8,2023,0,0.0,25.9,26.0,20230813,12000.0,9518.6,win,0.4467708938448715,8.0,0.4285714285714285,"2, 1",0,362729.0,16384.0,2231.0,57879.0,2075.0,358.0
493,NC,Hanhwa,3,3,4.0,10.0,1,2.6,5.2,태너,F. 페냐,17:00,화,창원,10116,8,2023,0,0.0,28.3,27.0,20230815,6583.0,6884.8,lose,0.5514834607280327,8.0,0.5208333333333334,"2, 1",0,35296.0,852.0,324.0,186763.0,7597.0,1040.0
494,Doosan,KT,0,1,5.0,3.0,1,4.8,6.0,W. 쿠에바스,박치국,17:00,화,잠실,11069,8,2023,0,0.0,28.9,28.0,20230815,8344.0,7762.4,lose,0.4642873412070541,3.0,0.5104166666666666,"1, 2",0,46260.0,1264.0,373.0,58187.0,1909.0,516.0
495,Lotte,SSG,10,6,6.0,2.0,1,7.6,2.6,박세웅,R. 엘리아스,17:00,화,사직,11871,8,2023,0,0.0,26.9,27.0,20230815,14325.0,11990.4,win,0.453434742117167,9.0,0.4795918367346938,"1, 2",0,123949.0,3282.0,900.0,104085.0,2742.0,596.0
496,Samsung,LG,6,5,9.0,1.0,1,3.2,8.6,원태인,A. 플럿코,17:00,화,대구,14248,8,2023,0,0.0,27.4,14.0,20230815,11446.0,10203.0,lose,0.4210285465242972,21.5,0.4141414141414141,"2, 1",0,157942.0,3542.0,830.0,224477.0,6388.0,1479.0
498,NC,Hanhwa,3,4,4.0,10.0,0,2.8,5.4,이태양,김시훈,18:30,수,창원,5033,8,2023,0,0.0,27.1,21.0,20230816,10116.0,7246.2,even,0.5495884406071935,8.0,0.5208333333333334,"2, 0",1,61474.0,1498.0,351.0,198360.0,6494.0,1180.0
499,Doosan,KT,2,5,5.0,3.0,0,3.8,4.8,엄상백,김동주,18:30,수,잠실,5160,8,2023,0,0.0,28.0,21.0,20230816,11069.0,8704.6,lose,0.4610062171905458,4.0,0.5051546391752577,"1, 2",0,50908.0,1438.0,355.0,90042.0,4237.0,911.0
500,Lotte,SSG,7,4,6.0,2.0,0,8.0,3.8,김상수,임준섭,18:30,수,사직,10542,8,2023,0,0.0,25.0,21.0,20230816,11871.0,12230.6,win,0.4585865556216538,8.0,0.4848484848484848,"2, 1",0,528657.0,15757.0,2520.0,139413.0,2867.0,831.0
501,Samsung,LG,3,6,9.0,1.0,0,3.8,8.2,이정용,이상민,18:30,수,대구,7441,8,2023,0,1.0,27.1,24.0,20230816,14248.0,11757.2,win,0.4217855759361109,20.5,0.42,"2, 1",0,345462.0,9236.0,2176.0,139613.0,4048.0,772.0
503,NC,Hanhwa,10,9,4.0,10.0,0,3.2,5.0,이용찬,김규연,18:30,목,창원,4875,8,2023,0,0.0,27.3,22.0,20230817,5033.0,7016.6,lose,0.5480536588694059,7.0,0.5154639175257731,"1, 1",1,45318.0,910.0,320.0,357282.0,13459.0,2002.0
504,Doosan,KT,8,9,6.0,3.0,0,3.4,3.4,W. 벤자민,B. 브랜든,18:30,목,잠실,4943,8,2023,0,0.0,29.1,28.0,20230817,5160.0,7967.2,lose,0.4578217821782178,5.0,0.5,"0, 3",0,59372.0,1565.0,338.0,125198.0,4394.0,1113.0
505,Lotte,SSG,15,4,6.0,3.0,0,7.0,4.2,한현희,오원석,18:30,목,사직,9843,8,2023,0,0.0,24.7,22.0,20230817,10542.0,12706.6,win,0.4622975432105364,7.0,0.49,"3, 0",0,581660.0,21083.0,2412.0,119984.0,3320.0,606.0
506,Samsung,LG,4,2,9.0,1.0,0,3.2,8.2,백정현,C. 켈리,18:30,목,대구,7415,8,2023,0,0.0,25.5,18.0,20230817,7441.0,11974.0,lose,0.4194484760522496,21.5,0.4158415841584158,"1, 2",0,225807.0,5707.0,1210.0,237023.0,8830.0,1539.0
507,SSG,LG,4,8,3.0,1.0,0,4.2,7.6,백승현,최민준,18:30,금,문학,14549,8,2023,0,0.0,28.3,38.0,20230818,16473.0,11325.4,lose,0.5212168556130704,7.0,0.5555555555555556,"1, 2",0,125157.0,3030.0,582.0,289478.0,7551.0,1449.0
508,Samsung,KIA,12,2,9.0,7.0,0,3.0,7.8,T. 와이드너,윤영철,18:30,금,대구,10630,8,2023,0,1.5,25.4,13.0,20230818,7415.0,11285.8,lose,0.4219686041578277,8.0,0.4215686274509804,"1, 2",0,331892.0,10770.0,1864.0,52725.0,1460.0,310.0
509,Kiwoom,Lotte,5,4,9.0,5.0,0,5.6,8.6,김성진,한현희,18:30,금,고척,8817,8,2023,0,0.0,29.7,38.0,20230818,6240.0,9025.2,lose,0.439682937213554,10.0,0.4018691588785046,"1, 2",0,119085.0,3433.0,689.0,650615.0,21472.0,2779.0
510,Hanhwa,KT,11,6,10.0,2.0,0,6.0,4.6,문동주,이선우,18:30,금,대전,7003,8,2023,0,0.0,27.4,23.0,20230818,11007.0,9675.0,win,0.4532641233739581,11.5,0.4361702127659574,"1, 2",0,245903.0,9332.0,1765.0,261083.0,7788.0,1941.0
511,SSG,LG,2,11,3.0,1.0,0,4.4,7.6,임찬규,김광현,18:00,토,문학,23000,8,2023,0,0.0,28.4,26.0,20230819,14549.0,12609.0,lose,0.4955850750196137,8.0,0.55,"1, 2",0,243783.0,7438.0,1412.0,236326.0,10175.0,1522.0
512,Doosan,NC,4,1,6.0,4.0,0,2.8,3.8,박치국,E. 페디,18:00,토,잠실,12240,8,2023,0,0.0,30.0,26.0,20230819,4943.0,7607.0,lose,0.4574993721332928,2.5,0.494949494949495,"1, 2",0,26961.0,582.0,156.0,69072.0,2607.0,416.0
513,Samsung,KIA,5,6,9.0,7.0,0,5.0,5.6,M. 산체스,이재익,18:00,토,대구,17448,8,2023,0,0.0,27.4,24.0,20230819,10630.0,10236.0,win,0.4330924557129289,7.0,0.4271844660194174,"2, 1",0,321734.0,9472.0,1833.0,64251.0,2148.0,416.0
514,Kiwoom,Lotte,5,2,9.0,5.0,0,5.8,8.4,안우진,나균안,14:00,토,고척,13423,8,2023,0,0.0,29.5,26.0,20230819,8817.0,8418.4,win,0.4224577542245775,9.0,0.4074074074074074,"2, 1",0,158205.0,5255.0,969.0,363296.0,9801.0,1698.0
515,Hanhwa,KT,4,5,10.0,2.0,0,7.0,5.0,김재윤,박상원,18:00,토,대전,11606,8,2023,0,0.0,27.9,19.0,20230819,7003.0,9273.4,win,0.4612984519380775,10.5,0.4421052631578947,"1, 2",0,390592.0,13391.0,2179.0,110046.0,4054.0,986.0
516,SSG,LG,2,1,3.0,1.0,0,4.0,6.4,R. 엘리아스,박명근,17:00,일,문학,18441,8,2023,0,0.0,27.8,26.0,20230820,23000.0,15914.4,lose,0.4858570194026493,9.0,0.5445544554455446,"1, 2",0,247870.0,6297.0,1404.0,327792.0,12521.0,2240.0
517,Doosan,NC,5,12,6.0,4.0,0,3.4,3.4,태너,곽빈,17:00,일,잠실,8286,8,2023,0,0.0,29.5,26.0,20230820,12240.0,8351.2,win,0.4611571803532401,1.5,0.5,"2, 1",0,60951.0,2431.0,351.0,39104.0,930.0,301.0
518,Samsung,KIA,6,4,9.0,7.0,0,6.0,6.6,우규민,전상현,17:00,일,대구,12586,8,2023,0,0.5,28.3,21.0,20230820,17448.0,11436.4,lose,0.4328334702959401,8.0,0.4230769230769231,"1, 2",0,255755.0,8078.0,1737.0,34477.0,942.0,269.0
519,Kiwoom,Lotte,7,6,8.0,6.0,0,5.2,7.6,이명종,구승민,14:00,일,고척,12545,8,2023,0,0.0,29.0,26.0,20230820,13423.0,8856.0,win,0.4259636521753134,8.0,0.4128440366972477,"2, 1",0,251032.0,9478.0,1736.0,115167.0,3746.0,570.0
520,Hanhwa,KT,0,3,10.0,2.0,0,6.2,5.2,W. 쿠에바스,F. 페냐,17:00,일,대전,8762,8,2023,0,0.0,27.5,24.0,20230820,11606.0,9789.8,lose,0.4605877268798617,11.5,0.4375,"1, 2",0,295524.0,9366.0,1822.0,113116.0,5318.0,1332.0
521,KT,KIA,8,4,2.0,7.0,0,5.6,6.2,손동현,임기영,18:30,화,수원,7916,8,2023,0,6.375,28.1375,23.0,20230822,9736.0,9129.2,lose,0.5317314030272887,6.5,0.5576923076923077,"0, 3",0,74336.0,2837.0,627.0,40842.0,778.0,172.0
522,Kiwoom,Doosan,1,6,8.0,6.0,0,4.8,3.8,R. 알칸타라,김선기,18:30,화,고척,6455,8,2023,0,26.0,28.0,22.0,20230822,12545.0,9689.8,win,0.4278864170111577,8.5,0.4181818181818181,"0, 3",0,183412.0,5610.0,1255.0,49642.0,1624.0,312.0
522,Kiwoom,Doosan,1,6,8.0,6.0,0,4.8,3.8,R. 알칸타라,김선기,18:30,화,고척,6455,8,2023,0,26.0,28.0,22.0,20230822,12545.0,9689.8,win,0.4278864170111577,8.5,0.4181818181818181,"0, 3",0,183412.0,5610.0,1255.0,49642.0,1624.0,312.0
523,Hanhwa,Samsung,3,5,10.0,9.0,0,5.6,6.0,이승현,박상원,18:30,화,대전,5806,8,2023,0,0.0,26.9,23.8,20230822,8762.0,10075.6,win,0.4574543425542416,4.0,0.4329896907216495,"2, 1",0,153203.0,4038.0,1100.0,237155.0,5904.0,1141.0
524,Kiwoom,Doosan,4,11,9.0,5.0,0,4.4,5.0,B. 브랜든,박승주,18:30,수,고척,6455,8,2023,0,43.5,25.4,10.0,20230823,6455.0,9496.0,lose,0.4235294117647059,9.5,0.4144144144144144,"0, 3",0,165286.0,4501.0,1005.0,67611.0,2506.0,432.0
524,Kiwoom,Doosan,4,11,9.0,5.0,0,4.4,5.0,B. 브랜든,박승주,18:30,수,고척,6455,8,2023,0,43.5,25.4,10.0,20230823,6455.0,9496.0,lose,0.4235294117647059,9.5,0.4144144144144144,"0, 3",0,165286.0,4501.0,1005.0,67611.0,2506.0,432.0
525,KT,KIA,3,7,2.0,7.0,0,6.2,4.8,전상현,김재윤,18:30,목,수원,9846,8,2023,0,28.1875,25.24285714285714,11.0,20230824,7916.0,8771.6,win,0.5377397609943635,7.5,0.5619047619047619,"1, 2",0,62922.0,2009.0,528.0,16971.0,296.0,70.0
526,LG,Lotte,3,1,1.0,6.0,0,5.6,6.8,C. 켈리,C. 반즈,18:30,목,잠실,15547,8,2023,0,3.0,25.1,10.0,20230824,18279.0,14346.4,win,0.6307414942006396,15.0,0.6274509803921569,"2, 1",0,69393.0,2010.0,376.0,80904.0,1580.0,330.0
527,SSG,NC,7,4,3.0,5.0,0,3.2,5.8,K. 맥카티,이재학,18:30,목,문학,6683,8,2023,0,0.0,25.3,10.0,20230824,18441.0,18103.6,win,0.4869870199522951,3.0,0.5490196078431373,"1, 2",0,29180.0,797.0,150.0,33174.0,721.0,426.0
528,Kiwoom,Doosan,6,8,9.0,5.0,0,4.4,6.8,김강률,I. 맥키니,18:30,목,고척,6819,8,2023,0,6.5,25.24285714285714,10.0,20230824,6455.0,9539.0,lose,0.4179553611127266,10.5,0.4107142857142857,"0, 3",0,139593.0,3839.0,1056.0,94834.0,2285.0,502.0
528,Kiwoom,Doosan,6,8,9.0,5.0,0,4.4,6.8,김강률,I. 맥키니,18:30,목,고척,6819,8,2023,0,6.5,25.24285714285714,10.0,20230824,6455.0,9539.0,lose,0.4179553611127266,10.5,0.4107142857142857,"0, 3",0,139593.0,3839.0,1056.0,94834.0,2285.0,502.0
529,KIA,Hanhwa,4,1,7.0,10.0,0,4.6,5.4,M. 산체스,R. 산체스,18:30,금,광주,8457,8,2023,0,0.0,26.1,15.0,20230825,6159.0,7715.0,even,0.5562542539898615,6.5,0.494949494949495,"2, 0",1,35083.0,1057.0,248.0,44828.0,911.0,342.0
530,NC,LG,14,1,5.0,1.0,0,6.0,5.0,E. 페디,조원태,18:30,금,창원,9288,8,2023,0,1.5,27.3,22.0,20230825,4875.0,6970.2,lose,0.5481482412376057,12.0,0.5148514851485149,"1, 2",0,45824.0,1319.0,467.0,163861.0,6540.0,1136.0
531,Doosan,SSG,10,1,4.0,3.0,0,6.8,3.8,곽빈,김광현,18:30,금,잠실,8363,8,2023,0,1.5,26.9,20.0,20230825,8286.0,8339.6,lose,0.45408151721676,4.5,0.5096153846153846,"1, 2",0,61114.0,2788.0,375.0,128391.0,4077.0,666.0
532,Lotte,KT,1,3,6.0,2.0,0,5.6,5.0,W. 벤자민,A. 윌커슨,18:30,금,사직,10709,8,2023,0,0.0,27.0,22.0,20230825,9843.0,12651.6,win,0.4746463396657926,8.5,0.4761904761904761,"0, 3",0,71997.0,2146.0,315.0,111861.0,3819.0,1207.0
533,Samsung,Kiwoom,4,7,9.0,9.0,0,6.4,4.6,안우진,T. 와이드너,18:30,금,대구,11135,8,2023,0,0.5,27.3,15.0,20230825,12586.0,11104.0,lose,0.4354654466192981,3.5,0.4339622641509434,"2, 0",1,285340.0,5937.0,1189.0,108640.0,3122.0,590.0
534,KIA,Hanhwa,12,4,7.0,10.0,0,5.0,3.8,양현종,F. 페냐,18:00,토,광주,16812,8,2023,0,0.0,26.0,19.0,20230826,8457.0,7381.4,win,0.5442170071562787,7.5,0.5,"2, 0",1,25686.0,991.0,141.0,90555.0,2374.0,750.0
535,NC,LG,7,5,5.0,1.0,0,8.2,4.8,임정호,고우석,18:00,토,창원,13484,8,2023,0,0.0,27.5,29.0,20230826,9288.0,7179.0,win,0.560480016271738,11.0,0.5196078431372549,"1, 2",0,109118.0,3571.0,1049.0,228996.0,5535.0,1018.0
536,Doosan,SSG,5,7,4.0,3.0,0,8.0,3.2,고효준,박치국,18:00,토,잠실,15101,8,2023,0,0.0,27.1,38.0,20230826,8363.0,7798.4,win,0.4808172985157379,3.5,0.5142857142857142,"2, 1",0,85222.0,4123.0,577.0,107126.0,2282.0,580.0
537,Lotte,KT,6,8,7.0,2.0,0,2.8,4.4,손동현,김원중,18:00,토,사직,15657,8,2023,0,0.0,26.4,29.0,20230826,10709.0,11458.0,lose,0.4664670893900833,9.5,0.4716981132075472,"0, 3",0,72874.0,1535.0,387.0,52979.0,1879.0,418.0
538,Samsung,Kiwoom,6,5,9.0,8.0,0,6.4,5.0,김태훈,이명종,18:00,토,대구,17586,8,2023,0,0.0,26.4,21.0,20230826,11135.0,11842.8,lose,0.4356889516036764,3.5,0.4299065420560747,"2, 1",0,219883.0,4865.0,1130.0,238916.0,8022.0,1532.0
539,KIA,Hanhwa,5,2,6.0,10.0,0,6.2,2.4,임기영,문동주,17:00,일,광주,12627,8,2023,0,0.0,26.9,23.0,20230827,16812.0,10003.8,win,0.5517280606484681,8.5,0.504950495049505,"2, 0",1,55544.0,1655.0,413.0,113770.0,2967.0,1109.0
540,NC,LG,5,3,5.0,1.0,0,7.6,4.2,최성영,박명근,17:00,일,창원,8771,8,2023,0,0.0,27.1,26.0,20230827,13484.0,8559.2,win,0.5618020844118509,10.0,0.5242718446601942,"2, 1",0,227514.0,9039.0,2043.0,76825.0,1701.0,390.0
541,Doosan,SSG,5,8,5.0,3.0,0,8.0,3.8,서진용,김명신,17:00,일,잠실,11300,8,2023,0,0.0,26.3,29.0,20230827,15101.0,9786.6,lose,0.4789566950935873,4.5,0.5094339622641509,"2, 1",0,58669.0,1762.0,332.0,159246.0,5952.0,908.0
542,Lotte,KT,1,2,7.0,2.0,0,3.2,5.0,W. 쿠에바스,나균안,17:00,일,사직,10735,8,2023,0,0.0,26.3,26.0,20230827,15657.0,11724.4,lose,0.4649378940028174,10.5,0.4672897196261682,"0, 3",0,240594.0,6061.0,1091.0,113159.0,5328.0,1169.0
543,Samsung,Kiwoom,8,6,9.0,9.0,0,5.2,4.6,원태인,김선기,17:00,일,대구,13461,8,2023,0,8.5,25.1,19.0,20230827,17586.0,13877.0,win,0.4373246312472347,3.5,0.4351851851851852,"2, 1",0,253987.0,7662.0,1324.0,151449.0,4951.0,1291.0
544,SSG,Kiwoom,11,7,3.0,9.0,0,5.0,5.6,K. 맥카티,I. 맥키니,18:30,수,문학,7809,8,2023,0,0.0,23.5,19.0,20230830,6683.0,15829.2,lose,0.4903545952651711,17.0,0.5566037735849056,"2, 1",0,119051.0,2472.0,727.0,101640.0,2973.0,740.0
545,KIA,NC,13,3,6.0,4.0,0,6.4,8.4,T. 파노니,E. 페디,18:30,목,광주,7152,8,2023,0,0.0,23.9,14.0,20230831,12627.0,10221.0,win,0.5544207687833765,2.0,0.5098039215686274,"1, 2",0,6960.0,72.0,62.0,83922.0,1941.0,1014.0
