index,home,away,home_score,away_score,home_rank,away_rank,공휴일,merged_ex_score,merged_ex_score_away,pitcher1,pitcher2,time,요일,구장,관중수,month,year,first_game,rain,temp,pm10,date,before_attendance,before_5game_avg,last_match,pythagorean_expectation,games_back,home_win_rate,3game_results,3game_evens,home_view,home_recommend,home_reply,away_view,away_recommend,away_reply
466,Hanhwa,KIA,5,4,10.0,5.0,0,6.2,5.8,강재민,정해영,18:30,화,대전,5151,8,2022,0,3.5,26.6,11.0,20220802,5838.0,4423.2,win,0.3689235556668344,19.0,0.3076923076923077,"0, 3",0,15013.0,335.0,77.0,25300.0,816.0,192.0
467,NC,KT,2,15,9.0,4.0,0,5.6,6.4,O. 데스파이네,구창모,18:30,수,창원,4569,8,2022,0,0.0,28.5,21.0,20220803,7150.0,5967.6,lose,0.4571496769676331,11.0,0.4204545454545454,"1, 2",0,45822.0,1064.0,323.0,34012.0,1317.0,315.0
468,Doosan,Samsung,3,1,7.0,8.0,0,5.6,7.0,최원준,A. 수아레즈,18:30,수,잠실,6125,8,2022,0,59.0,28.1,26.0,20220803,9820.0,6646.2,lose,0.4976359470183871,3.5,0.449438202247191,"1, 2",0,36754.0,1446.0,345.0,239410.0,6829.0,1111.0
469,Lotte,LG,1,4,7.0,3.0,0,6.0,4.4,임찬규,C. 반즈,18:30,수,사직,6829,8,2022,0,7.0,28.3,21.0,20220803,7277.0,10469.4,win,0.4195098190567956,14.5,0.4395604395604395,"2, 1",0,283153.0,6783.0,1172.0,122145.0,3326.0,732.0
470,Kiwoom,SSG,3,2,2.0,1.0,0,3.4,4.8,안우진,김광현,18:30,수,고척,7573,8,2022,0,45.0,27.5,26.0,20220803,6941.0,6018.0,lose,0.555455822536029,8.0,0.6063829787234043,"0, 3",0,86692.0,3318.0,681.0,291784.0,12343.0,1788.0
471,Hanhwa,KIA,3,6,10.0,5.0,0,6.4,4.8,윤중현,윤호솔,18:30,수,대전,5238,8,2022,0,0.0,27.7,20.0,20220803,5151.0,4651.4,win,0.3712809285968348,18.0,0.3152173913043478,"1, 2",0,140458.0,5380.0,888.0,105575.0,3364.0,739.0
472,NC,KT,4,3,9.0,4.0,0,4.2,8.0,이용찬,김재윤,18:30,목,창원,3210,8,2022,0,0.0,29.4,18.0,20220804,4569.0,5696.6,lose,0.4420990117102438,12.0,0.4157303370786517,"1, 2",0,31983.0,864.0,348.0,32985.0,1709.0,324.0
473,Doosan,Samsung,2,9,6.0,8.0,0,5.0,5.0,원태인,이영하,18:30,목,잠실,7429,8,2022,0,0.0,29.4,21.0,20220804,6125.0,6626.6,win,0.4931195918045291,4.5,0.4555555555555555,"2, 1",0,88973.0,3306.0,721.0,241856.0,7514.0,1379.0
474,Lotte,LG,2,12,7.0,3.0,0,5.2,4.6,김윤식,박세웅,18:30,목,사직,5865,8,2022,0,0.0,29.7,18.0,20220804,6829.0,10304.6,lose,0.4165840444976265,15.5,0.4347826086956521,"1, 2",0,168838.0,3737.0,748.0,98114.0,3720.0,655.0
475,Kiwoom,SSG,5,6,2.0,1.0,0,3.2,4.2,노경은,양현,18:30,목,고척,6064,8,2022,0,0.0,29.1,21.0,20220804,7573.0,6648.8,win,0.5563749547116367,7.0,0.6105263157894737,"1, 2",0,110656.0,4823.0,1146.0,199587.0,6468.0,1488.0
476,Hanhwa,KIA,4,1,10.0,5.0,0,5.0,5.6,Y. 라미레즈,양현종,18:30,목,대전,5586,8,2022,0,0.0,27.9,20.0,20220804,5238.0,4652.2,lose,0.3693488357258343,19.0,0.3118279569892473,"1, 2",0,66304.0,1723.0,362.0,124113.0,4770.0,740.0
477,KIA,Doosan,3,5,5.0,6.0,0,3.6,4.2,B. 브랜든,이의리,18:30,금,광주,7903,8,2022,0,0.0,29.0,14.0,20220805,6408.0,7406.6,win,0.5577129381986088,5.5,0.5106382978723404,"2, 1",0,147904.0,4583.0,919.0,98761.0,3382.0,696.0
478,KT,Hanhwa,5,1,4.0,10.0,0,7.6,5.2,고영표,김민우,18:30,금,수원,6114,8,2022,0,1.3125,29.075000000000003,22.0,20220805,4828.0,4002.2,lose,0.5413177403454326,21.0,0.5434782608695652,"2, 1",0,41859.0,1223.0,294.0,95111.0,3458.0,563.0
479,LG,Kiwoom,7,8,3.0,2.0,0,6.2,3.8,하영민,C. 켈리,18:30,금,잠실,10811,8,2022,0,0.0,29.6,18.0,20220805,10589.0,14512.0,lose,0.6105126427395023,1.0,0.6063829787234043,"2, 1",0,226228.0,8116.0,1510.0,80931.0,2672.0,697.0
480,SSG,Samsung,1,3,1.0,8.0,0,5.0,6.2,오승환,최민준,18:30,금,문학,11962,8,2022,0,0.5,28.7,18.0,20220805,15059.0,12029.2,lose,0.604484829669608,26.0,0.6914893617021277,"3, 0",0,225477.0,8604.0,1381.0,380374.0,13114.0,2080.0
481,Lotte,NC,7,2,7.0,9.0,0,4.2,4.0,나균안,신민혁,18:30,금,사직,6243,8,2022,0,9.5,28.9,19.0,20220805,5865.0,9275.6,lose,0.406825515079242,1.5,0.4301075268817204,"1, 2",0,124670.0,2571.0,772.0,62917.0,2749.0,448.0
482,KIA,Doosan,4,7,5.0,6.0,0,3.2,3.6,정철원,정해영,18:00,토,광주,8652,8,2022,0,0.0,29.6,18.0,20220806,7903.0,7813.6,lose,0.5525985565757151,4.5,0.5052631578947369,"1, 2",0,141316.0,4945.0,878.0,133315.0,6416.0,992.0
483,KT,Hanhwa,4,2,4.0,10.0,0,7.0,4.8,김민수,김종수,18:00,토,수원,9636,8,2022,0,3.0,29.6,35.0,20220806,6114.0,4480.4,win,0.5583306801356377,22.0,0.5483870967741935,"3, 0",0,33972.0,1778.0,301.0,56437.0,1900.0,454.0
484,LG,Kiwoom,12,3,3.0,2.0,0,6.8,4.8,이민호,한현희,18:00,토,잠실,11357,8,2022,0,8.5,29.2,33.0,20220806,10811.0,11924.2,lose,0.6174352948205981,1.0,0.6,"1, 2",0,100609.0,3046.0,881.0,79033.0,3494.0,677.0
485,SSG,Samsung,7,6,1.0,8.0,0,3.8,5.2,노경은,최충연,18:00,토,문학,18640,8,2022,0,5.0,28.5,33.0,20220806,11962.0,12224.6,lose,0.5905688467980398,25.0,0.6842105263157895,"2, 1",0,236918.0,6640.0,1323.0,398946.0,15646.0,2526.0
486,Lotte,NC,1,10,7.0,9.0,0,3.8,3.2,D. 루친스키,최영환,18:00,토,사직,9584,8,2022,0,0.0,30.6,21.0,20220806,6243.0,7419.0,win,0.4132196151409171,1.5,0.4361702127659574,"2, 1",0,214821.0,6213.0,1108.0,35639.0,871.0,189.0
487,KIA,Doosan,5,4,5.0,6.0,0,3.6,3.6,한승혁,장원준,17:00,일,광주,6509,8,2022,0,0.0,29.5,19.0,20220807,8652.0,8310.8,lose,0.5488192603498186,3.5,0.5,"0, 3",0,150340.0,5153.0,955.0,183167.0,9457.0,1250.0
488,KT,Hanhwa,5,6,4.0,10.0,0,6.8,3.0,강재민,이창재,17:00,일,수원,8969,8,2022,0,0.3125,29.375,25.0,20220807,9636.0,5467.0,win,0.5603472160905612,23.0,0.5531914893617021,"3, 0",0,37344.0,1889.0,380.0,50312.0,1653.0,339.0
489,LG,Kiwoom,5,0,3.0,2.0,0,7.6,4.8,A. 플럿코,T. 애플러,17:00,일,잠실,10396,8,2022,0,0.5,29.5,26.0,20220807,11357.0,11292.2,win,0.6250525683388405,1.0,0.6041666666666666,"2, 1",0,169930.0,5461.0,1071.0,81599.0,2757.0,593.0
490,SSG,Samsung,7,6,1.0,8.0,0,4.6,4.8,S. 모리만도,김윤수,17:00,일,문학,15958,8,2022,0,0.5,28.7,26.0,20220807,18640.0,13358.8,win,0.5903634415132981,26.0,0.6875,"2, 1",0,164854.0,5964.0,994.0,514300.0,16261.0,2887.0
491,Lotte,NC,0,14,7.0,9.0,0,3.0,4.2,김태경,이인복,17:00,일,사직,6360,8,2022,0,0.0,30.0,17.0,20220807,9584.0,7159.6,lose,0.4045405831018569,1.5,0.431578947368421,"2, 1",0,94346.0,1616.0,304.0,57849.0,2169.0,445.0
492,SSG,KT,4,2,1.0,4.0,0,4.6,6.4,김광현,W. 벤자민,18:30,수,문학,6523,8,2022,0,7.0,24.1,20.0,20220810,15958.0,14337.8,lose,0.5901639344262295,14.0,0.6907216494845361,"1, 2",0,115430.0,2800.0,633.0,40557.0,1162.0,317.0
493,Doosan,NC,0,11,6.0,9.0,0,4.2,6.4,이재학,최원준,18:30,수,잠실,2672,8,2022,0,12.5,24.4,20.0,20220810,7429.0,6869.2,lose,0.4852806536574607,2.5,0.4574468085106383,"2, 1",0,98241.0,3138.0,667.0,51373.0,1372.0,294.0
494,Samsung,KIA,3,2,9.0,5.0,0,5.0,3.8,오승환,한승혁,18:30,수,대구,7722,8,2022,0,0.5,28.4,10.0,20220810,10854.0,10717.8,lose,0.4182538019285492,9.0,0.4123711340206185,"2, 1",0,193911.0,4858.0,974.0,58314.0,1570.0,263.0
495,Kiwoom,Lotte,3,4,3.0,7.0,0,3.8,2.2,김유영,이승호,18:30,수,고척,4352,8,2022,0,9.0,24.3,20.0,20220810,6064.0,6906.4,lose,0.5543379726764579,16.5,0.5959595959595959,"2, 1",0,37030.0,964.0,354.0,61416.0,1769.0,340.0
496,SSG,KT,4,2,1.0,4.0,0,5.0,3.8,최민준,김민수,18:30,목,문학,6603,8,2022,0,38.0,24.4,15.0,20220811,6523.0,13628.4,win,0.5917259957667885,15.0,0.6938775510204082,"2, 1",0,189388.0,6445.0,990.0,50015.0,1291.0,370.0
497,Doosan,NC,2,3,6.0,9.0,0,3.6,8.2,김시훈,홍건희,18:30,목,잠실,2005,8,2022,0,46.0,25.0,15.0,20220811,2672.0,6232.2,lose,0.4783182282088787,1.5,0.4526315789473684,"1, 2",0,82636.0,2440.0,566.0,113827.0,5233.0,997.0
498,Kiwoom,Lotte,0,3,3.0,7.0,0,3.8,2.8,C. 반즈,하영민,18:30,목,고척,4515,8,2022,0,44.5,24.6,15.0,20220811,4352.0,6365.4,lose,0.5348552650990307,15.5,0.59,"2, 1",0,37636.0,887.0,298.0,207078.0,5187.0,925.0
499,SSG,KT,5,9,1.0,4.0,0,4.6,3.6,고영표,W. 폰트,18:30,금,문학,10093,8,2022,0,0.0,25.9,27.0,20220812,6603.0,11937.2,win,0.5932661914208962,16.0,0.696969696969697,"3, 0",0,257603.0,11127.0,1688.0,39352.0,935.0,326.0
500,Doosan,NC,7,1,7.0,8.0,0,3.6,8.0,R. 스탁,D. 루친스키,18:30,금,잠실,3679,8,2022,0,0.0,27.7,27.0,20220812,2005.0,5610.2,lose,0.4773578980424997,0.5,0.4479166666666667,"1, 2",0,93832.0,2618.0,640.0,132017.0,5167.0,1081.0
501,Samsung,KIA,7,6,9.0,5.0,0,5.4,3.0,원태인,양현종,18:30,금,대구,10291,8,2022,0,0.5,29.5,23.8,20220812,7722.0,11010.6,win,0.4288589371958778,8.0,0.4183673469387755,"3, 0",0,268573.0,6685.0,1238.0,121476.0,3279.0,622.0
502,Kiwoom,Lotte,1,4,3.0,7.0,0,2.8,3.0,박세웅,최원태,18:30,금,고척,4710,8,2022,0,0.0,27.4,27.0,20220812,4515.0,5889.0,lose,0.5311447908168542,14.5,0.5841584158415841,"1, 2",0,67369.0,1562.0,402.0,211963.0,5752.0,905.0
503,Hanhwa,LG,5,6,10.0,3.0,0,3.2,8.0,진해수,Y. 라미레즈,18:30,금,대전,4400,8,2022,0,0.5,26.9,26.0,20220812,5586.0,5085.4,win,0.373217269653752,28.0,0.3195876288659793,"0, 3",0,54341.0,1891.0,402.0,102661.0,3593.0,573.0
504,KIA,Lotte,9,0,5.0,7.0,0,4.0,2.4,이의리,나균안,18:00,토,광주,12159,8,2022,0,0.0,27.7,19.0,20220813,6509.0,8061.6,lose,0.5494046366345078,5.0,0.494949494949495,"3, 0",0,78930.0,2056.0,498.0,252423.0,7920.0,1005.0
505,KT,Samsung,8,1,4.0,9.0,0,4.4,5.0,엄상백,황동재,18:00,토,수원,7963,8,2022,0,11.5625,26.4625,32.0,20220813,8969.0,6534.6,win,0.5583366928312268,11.5,0.5408163265306123,"3, 0",0,20002.0,668.0,142.0,322177.0,11174.0,1728.0
506,Doosan,SSG,2,8,7.0,1.0,0,4.0,5.4,박종훈,이영하,18:00,토,잠실,6659,8,2022,0,2.0,26.2,28.0,20220813,3679.0,4382.0,lose,0.4839613471324833,23.5,0.4536082474226804,"0, 3",0,132460.0,5357.0,965.0,106658.0,3051.0,872.0
507,Hanhwa,Kiwoom,6,8,10.0,3.0,0,3.6,1.4,T. 애플러,남지민,18:00,토,대전,4331,8,2022,0,9.0,25.3,32.0,20220813,4400.0,5242.6,win,0.3715702628375636,26.0,0.3163265306122449,"0, 3",0,60583.0,1196.0,423.0,39556.0,1207.0,293.0
508,KIA,Lotte,1,5,5.0,7.0,0,5.2,2.2,서준원,S. 놀린,17:00,일,광주,11374,8,2022,0,0.0,29.1,16.0,20220814,12159.0,8326.2,win,0.5551590175532605,6.0,0.5,"3, 0",0,233121.0,10285.0,1255.0,163959.0,3269.0,803.0
509,KT,Samsung,3,2,4.0,9.0,0,5.2,4.6,김재윤,최하늘,17:00,일,수원,7720,8,2022,0,1.375,28.3125,23.0,20220814,7963.0,7502.0,win,0.5640623935699203,12.5,0.5454545454545454,"3, 0",0,28916.0,913.0,528.0,380974.0,11008.0,1707.0
510,NC,LG,6,2,9.0,3.0,0,7.8,8.4,김태경,임찬규,17:00,일,창원,7327,8,2022,0,0.0,29.4,15.0,20220814,3210.0,4751.8,win,0.4438060277975723,17.0,0.4375,"2, 1",0,65087.0,1426.0,463.0,126101.0,3738.0,790.0
511,Doosan,SSG,4,5,7.0,1.0,0,3.0,5.6,서진용,홍건희,17:00,일,잠실,6973,8,2022,0,1.5,27.5,23.0,20220814,6659.0,4488.8,lose,0.4777887462981244,24.5,0.4489795918367347,"0, 3",0,110135.0,3410.0,690.0,155283.0,5967.0,827.0
512,Hanhwa,Kiwoom,8,12,10.0,3.0,0,4.0,2.4,김선기,F. 페냐,17:00,일,대전,5274,8,2022,0,8.0,26.1,26.0,20220814,4331.0,4941.2,lose,0.3713985646770523,27.0,0.3131313131313131,"0, 3",0,32245.0,854.0,261.0,70786.0,3161.0,539.0
513,KT,Kiwoom,5,4,4.0,2.0,0,4.8,4.8,김재윤,양현,18:30,화,수원,3745,8,2022,0,21.375,26.25,20.0,20220816,7720.0,8080.4,win,0.5648413433575321,4.0,0.55,"2, 1",0,59550.0,2464.0,469.0,72337.0,2483.0,520.0
514,LG,Samsung,6,3,3.0,9.0,0,6.4,3.8,A. 플럿코,A. 수아레즈,18:30,화,잠실,9671,8,2022,0,0.0,27.3,24.0,20220816,10396.0,10453.4,lose,0.6296142433234422,19.0,0.6060606060606061,"3, 0",0,22959.0,537.0,168.0,170852.0,3878.0,674.0
515,KIA,SSG,4,3,5.0,1.0,0,4.6,5.2,김정빈,노경은,18:30,수,광주,4330,8,2022,0,0.5,25.6,14.0,20220817,11374.0,9319.4,lose,0.5507848377781271,20.5,0.495049504950495,"1, 2",0,125639.0,3763.0,697.0,130996.0,3307.0,753.0
516,KT,Kiwoom,3,2,4.0,3.0,0,5.4,5.0,김재윤,하영민,18:30,수,수원,3768,8,2022,0,7.625,25.325,25.0,20220817,3745.0,7606.6,win,0.5653116388233278,3.0,0.5544554455445545,"3, 0",0,49911.0,2195.0,419.0,82420.0,2364.0,668.0
517,LG,Samsung,11,7,3.0,9.0,0,6.2,3.2,송은범,양창섭,18:30,수,잠실,9180,8,2022,0,0.0,26.6,24.0,20220817,9671.0,10564.8,win,0.6258716860275272,20.0,0.61,"3, 0",0,87916.0,2775.0,608.0,154625.0,3961.0,1027.0
518,NC,Hanhwa,6,4,8.0,10.0,0,7.0,5.4,이재학,김민우,18:30,수,창원,2663,8,2022,0,15.5,24.5,19.4,20220817,7327.0,5410.4,win,0.4796003330557868,13.5,0.4432989690721649,"2, 1",0,82154.0,2234.0,762.0,83908.0,1683.0,429.0
519,Lotte,Doosan,8,6,6.0,7.0,0,3.2,3.0,김도규,최승용,18:30,수,사직,3618,8,2022,0,19.0,23.2,19.4,20220817,6360.0,6976.2,win,0.3911783712650836,1.0,0.4455445544554455,"0, 3",0,158997.0,5238.0,804.0,32083.0,955.0,285.0
520,KIA,NC,8,14,5.0,8.0,0,4.4,5.4,김영규,윤중현,18:30,목,광주,4927,8,2022,0,0.0,25.2,21.0,20220818,4330.0,8604.8,lose,0.5514304767304088,5.0,0.5,"1, 2",0,198029.0,6824.0,1157.0,98632.0,3609.0,1079.0
521,SSG,LG,4,8,1.0,2.0,0,5.0,6.0,이민호,W. 폰트,18:30,목,문학,14662,8,2022,0,0.0,25.5,23.0,20220818,10093.0,11563.4,win,0.5876774957714412,8.0,0.6893203883495146,"2, 1",0,72676.0,1799.0,600.0,135716.0,4915.0,959.0
522,Doosan,Kiwoom,10,2,8.0,3.0,0,4.2,5.4,B. 브랜든,최원태,18:30,목,잠실,3517,8,2022,0,0.0,26.5,23.0,20220818,6973.0,4397.6,win,0.4769514605754447,14.0,0.44,"2, 1",0,61886.0,1567.0,484.0,45253.0,1358.0,283.0
522,Doosan,Kiwoom,10,2,8.0,3.0,0,4.2,5.4,B. 브랜든,최원태,18:30,목,잠실,3517,8,2022,0,0.0,26.5,23.0,20220818,6973.0,4397.6,win,0.4769514605754447,14.0,0.44,"2, 1",0,61886.0,1567.0,484.0,45253.0,1358.0,283.0
523,Lotte,KT,1,0,6.0,4.0,0,4.0,5.6,D. 스트레일리,배제성,18:30,목,사직,6316,8,2022,0,0.0,25.1,22.0,20220818,3618.0,6334.0,lose,0.4000814637754172,11.0,0.4509803921568627,"1, 2",0,194857.0,6113.0,945.0,73255.0,3664.0,809.0
524,Hanhwa,Samsung,4,7,10.0,9.0,0,5.8,4.0,원태인,Y. 라미레즈,18:30,목,대전,3023,8,2022,0,0.0,24.1,20.0,20220818,5274.0,4965.8,even,0.3700409478418474,10.0,0.3069306930693069,"1, 1",1,46035.0,897.0,287.0,154243.0,4795.0,819.0
525,KIA,NC,12,9,5.0,8.0,0,5.6,6.0,남하준,이용찬,18:30,금,광주,5438,8,2022,0,0.0,27.0,19.0,20220819,4927.0,7859.8,lose,0.5444223772782396,4.0,0.4951456310679611,"1, 2",0,148285.0,4756.0,850.0,168117.0,6330.0,1458.0
526,Lotte,KT,3,4,6.0,4.0,0,3.6,3.8,주권,김유영,18:30,금,사직,4607,8,2022,0,0.0,27.0,23.0,20220819,6316.0,6424.2,win,0.4011918772601802,10.0,0.4563106796116505,"2, 1",0,263751.0,8792.0,1434.0,50921.0,1676.0,422.0
527,Hanhwa,Samsung,5,9,10.0,9.0,0,5.4,4.0,최하늘,장민재,18:30,금,대전,3213,8,2022,0,0.0,25.5,22.4,20220819,3023.0,4522.8,lose,0.3679095409766923,11.0,0.3039215686274509,"0, 2",1,64289.0,1560.0,635.0,293414.0,9960.0,1536.0
528,KT,KIA,2,5,4.0,5.0,0,3.0,6.8,S. 놀린,소형준,18:00,토,수원,19194,8,2022,0,17.1875,27.025,24.0,20220820,3768.0,6433.0,lose,0.5660705906887024,6.0,0.5576923076923077,"2, 0",1,51405.0,2026.0,431.0,248765.0,11420.0,1479.0
529,LG,Doosan,6,1,2.0,8.0,0,6.6,5.8,C. 켈리,R. 스탁,18:00,토,잠실,17504,8,2022,0,0.0,29.0,25.0,20220820,9180.0,10283.0,lose,0.6275610343996418,17.5,0.6176470588235294,"3, 0",0,137683.0,4076.0,959.0,64908.0,1869.0,427.0
530,Lotte,Hanhwa,3,5,6.0,10.0,0,3.4,5.4,F. 페냐,나균안,18:00,토,사직,7376,8,2022,0,31.0,26.2,15.0,20220820,4607.0,6097.0,win,0.4008899480160697,15.5,0.4519230769230769,"3, 0",0,152594.0,3729.0,773.0,70995.0,2236.0,736.0
531,Kiwoom,SSG,7,14,3.0,1.0,0,5.6,5.0,박종훈,정찬헌,14:00,토,고척,7439,8,2022,0,0.0,28.1,25.0,20220820,4710.0,5442.8,lose,0.5273930016324793,11.5,0.5700934579439252,"1, 2",0,32434.0,1208.0,232.0,70953.0,1817.0,453.0
532,KT,KIA,11,3,4.0,5.0,0,2.8,6.0,O. 데스파이네,임기영,17:00,일,수원,16158,8,2022,0,0.0,27.025,28.0,20220821,19194.0,8478.0,lose,0.5616313689109166,5.0,0.5523809523809524,"1, 1",1,32966.0,1141.0,325.0,263894.0,11406.0,1472.0
533,LG,Doosan,2,4,2.0,8.0,0,6.6,4.6,곽빈,임찬규,17:00,일,잠실,14441,8,2022,0,0.0,28.7,27.0,20220821,17504.0,11621.6,win,0.633918336407405,18.5,0.6213592233009708,"3, 0",0,227632.0,8351.0,1396.0,39342.0,914.0,282.0
534,Lotte,Hanhwa,8,1,6.0,10.0,0,4.0,5.2,서준원,남지민,17:00,일,사직,7754,8,2022,0,0.0,25.5,20.2,20220821,7376.0,5655.4,lose,0.3996992730704219,14.5,0.4476190476190476,"2, 1",0,105410.0,1916.0,590.0,35154.0,889.0,163.0
535,Samsung,NC,2,6,9.0,8.0,0,5.6,7.2,구창모,백정현,17:00,일,대구,11429,8,2022,0,0.0,25.5,8.0,20220821,10291.0,11628.4,win,0.4308600262886279,3.5,0.419047619047619,"1, 2",0,299869.0,8841.0,1256.0,72685.0,2160.0,462.0
536,Kiwoom,SSG,1,6,3.0,1.0,0,5.4,6.8,S. 모리만도,안우진,14:00,일,고척,7183,8,2022,0,0.0,28.7,27.0,20220821,7439.0,5416.0,lose,0.5130412595210645,12.5,0.5648148148148148,"1, 2",0,64312.0,1827.0,411.0,202992.0,7094.0,1132.0
537,NC,Lotte,3,9,8.0,6.0,0,8.2,4.6,D. 스트레일리,신민혁,18:30,화,창원,9211,8,2022,0,1.0,26.6,27.0,20220823,2663.0,4983.8,lose,0.4820685496029752,2.5,0.4554455445544554,"2, 1",0,94376.0,2488.0,708.0,121144.0,2971.0,619.0
538,SSG,Samsung,7,3,1.0,9.0,0,6.4,5.6,문승원,우규민,18:30,화,문학,8096,8,2022,0,4.5,25.4,18.0,20220823,14662.0,10767.8,win,0.5863039399624765,29.0,0.6886792452830188,"2, 1",0,127911.0,3180.0,793.0,122298.0,2654.0,694.0
539,Doosan,KT,1,2,8.0,4.0,0,5.0,4.0,이채호,이형범,18:30,화,잠실,3059,8,2022,0,3.0,25.6,18.0,20220823,3517.0,4566.6,win,0.4836778201562265,11.5,0.4466019417475728,"0, 3",0,144511.0,5350.0,812.0,31556.0,915.0,263.0
541,Hanhwa,LG,6,4,10.0,2.0,0,3.8,6.6,김민우,A. 플럿코,18:30,화,대전,2107,8,2022,0,41.5,23.5,18.0,20220823,3213.0,4048.2,lose,0.3659114461863935,32.5,0.3047619047619048,"0, 3",0,20676.0,712.0,242.0,138665.0,3580.0,1026.0
542,NC,Lotte,1,2,8.0,6.0,0,7.6,4.8,C. 반즈,D. 루친스키,18:30,수,창원,7479,8,2022,0,41.5,22.3,20.0,20220824,9211.0,5396.0,lose,0.484297067689778,2.5,0.4509803921568627,"2, 1",0,51754.0,1034.0,330.0,258080.0,6519.0,1410.0
543,SSG,Samsung,4,2,1.0,9.0,0,6.8,5.6,이태양,양창섭,18:30,수,문학,8345,8,2022,0,0.0,24.5,18.0,20220824,8096.0,9195.4,win,0.5986232043504228,30.0,0.6915887850467289,"3, 0",0,314364.0,11924.0,1863.0,223958.0,6488.0,1091.0
544,Doosan,KT,1,5,8.0,4.0,0,4.4,3.8,고영표,B. 브랜든,18:30,수,잠실,2827,8,2022,0,0.0,25.3,18.0,20220824,3059.0,4777.4,lose,0.479927772224551,12.5,0.4423076923076923,"0, 3",0,72885.0,2264.0,653.0,41231.0,2135.0,384.0
546,Hanhwa,LG,2,9,10.0,2.0,0,4.2,6.2,이민호,Y. 라미레즈,18:30,수,대전,2608,8,2022,0,0.5,21.9,17.0,20220824,2107.0,3589.6,win,0.3665432670060157,31.5,0.3113207547169811,"1, 2",0,132273.0,4620.0,819.0,150089.0,3462.0,913.0
547,KT,SSG,5,4,4.0,1.0,0,4.8,7.0,김재윤,서진용,18:30,목,수원,5103,8,2022,0,0.8125,23.5,21.0,20220825,16158.0,10117.0,lose,0.5694294940796556,14.0,0.5648148148148148,"1, 2",0,51292.0,2122.0,510.0,240504.0,7908.0,1309.0
548,LG,KIA,0,1,2.0,5.0,0,5.8,8.4,이의리,김윤식,18:30,목,잠실,14262,8,2022,0,1.5,22.9,19.0,20220825,14441.0,12238.4,win,0.6311976658002577,12.0,0.6132075471698113,"1, 2",0,130379.0,4658.0,846.0,159262.0,4861.0,785.0
549,NC,Kiwoom,9,10,8.0,3.0,0,6.6,4.8,김태훈,김시훈,18:30,목,창원,2712,8,2022,0,0.0,24.7,17.6,20220825,7479.0,5978.0,even,0.4833031960088015,12.0,0.4466019417475728,"1, 1",1,60224.0,1427.0,371.0,118573.0,4306.0,806.0
550,Lotte,Samsung,5,9,6.0,9.0,0,5.0,4.6,원태인,박세웅,18:30,목,사직,6844,8,2022,0,0.0,24.6,17.6,20220825,7754.0,5934.2,even,0.4074990312646585,6.0,0.4629629629629629,"1, 1",1,191258.0,6926.0,913.0,160319.0,3724.0,860.0
551,Hanhwa,Doosan,4,0,10.0,8.0,0,3.8,3.4,장민재,김명신,18:30,목,대전,2315,8,2022,0,0.5,21.3,18.0,20220825,2608.0,3245.0,win,0.361550362348343,14.0,0.308411214953271,"1, 2",0,77667.0,2141.0,515.0,63893.0,2230.0,519.0
552,KT,SSG,12,3,4.0,1.0,0,5.0,7.0,소형준,박종훈,18:30,금,수원,6149,8,2022,0,0.0,24.1875,35.0,20220826,5103.0,9593.6,win,0.574500411487898,13.0,0.5688073394495413,"2, 1",0,53410.0,2390.0,481.0,179384.0,4544.0,993.0
553,LG,KIA,3,1,2.0,5.0,0,4.2,6.2,C. 켈리,S. 놀린,18:30,금,잠실,18154,8,2022,0,0.0,24.3,33.0,20220826,14262.0,13011.6,lose,0.6322012352645977,11.0,0.6074766355140186,"1, 2",0,103764.0,2974.0,658.0,307469.0,11774.0,1620.0
554,NC,Kiwoom,3,6,8.0,3.0,0,5.6,6.4,박승주,M. 더모디,18:30,금,창원,4856,8,2022,0,0.0,25.2,25.4,20220826,2712.0,5878.4,lose,0.4826050619070859,13.0,0.4423076923076923,"1, 1",1,45448.0,2075.0,373.0,110691.0,4154.0,862.0
555,Lotte,Samsung,8,3,6.0,9.0,0,5.4,5.0,나균안,최하늘,18:30,금,사직,7483,8,2022,0,0.0,24.7,25.4,20220826,6844.0,6579.4,lose,0.4129843008594167,5.0,0.4587155963302752,"1, 1",1,220580.0,5793.0,1263.0,174316.0,4925.0,881.0
556,Hanhwa,Doosan,2,1,10.0,8.0,0,3.6,1.4,F. 페냐,R. 스탁,18:30,금,대전,3226,8,2022,0,0.0,21.7,28.0,20220826,2315.0,2653.2,win,0.3656732651729388,13.0,0.3148148148148148,"2, 1",0,154570.0,5396.0,1159.0,82158.0,2162.0,661.0
557,KIA,Doosan,1,2,5.0,8.0,0,5.4,1.4,곽빈,임기영,18:00,토,광주,11053,8,2022,0,0.0,22.0,23.0,20220827,5438.0,7645.6,win,0.5464112250404749,7.5,0.5,"1, 2",0,186960.0,4685.0,854.0,66921.0,2032.0,492.0
558,LG,Kiwoom,1,0,2.0,3.0,0,3.6,6.2,임찬규,안우진,18:00,토,잠실,15250,8,2022,0,1.5,22.2,20.0,20220827,18154.0,14708.2,win,0.6335753249846536,4.5,0.6111111111111112,"2, 1",0,136314.0,5113.0,974.0,219434.0,7021.0,1208.0
